row_idx,time_s,Shoulder_world_roll_deg,Shoulder_world_pitch_deg,Shoulder_world_yaw_deg,Elbow_world_roll_deg,Elbow_world_pitch_deg,Elbow_world_yaw_deg,Wrist_world_roll_deg,Wrist_world_pitch_deg,Wrist_world_yaw_deg,Shoulder_world_from_intrinsic_roll_deg,Shoulder_world_from_intrinsic_pitch_deg,Shoulder_world_from_intrinsic_yaw_deg,Elbow_world_from_intrinsic_roll_deg,Elbow_world_from_intrinsic_pitch_deg,Elbow_world_from_intrinsic_yaw_deg,Wrist_world_from_intrinsic_roll_deg,Wrist_world_from_intrinsic_pitch_deg,Wrist_world_from_intrinsic_yaw_deg
575,9.611139,-0.0455,-0.2259,-0.0252,-0.2095,3.4121,0.0963,-0.1981,-0.2064,-0.1680,-0.0455,-0.2259,-0.0252,-0.2096,3.4121,0.0963,-0.1982,-0.2063,-0.1679
576,9.614245,-0.0465,-0.2261,-0.0237,-0.2113,3.4130,0.0974,-0.2004,-0.2068,-0.1648,-0.0465,-0.2261,-0.0237,-0.2113,3.4129,0.0974,-0.2003,-0.2069,-0.1649
577,9.633160,-0.0460,-0.2275,-0.0237,-0.2134,3.4129,0.0991,-0.2018,-0.2090,-0.1623,-0.0460,-0.2275,-0.0237,-0.2134,3.4130,0.0991,-0.2018,-0.2090,-0.1623
578,9.647184,-0.0476,-0.2284,-0.0227,-0.2149,3.4125,0.0998,-0.2043,-0.2102,-0.1612,-0.0476,-0.2284,-0.0227,-0.2149,3.4126,0.0997,-0.2042,-0.2102,-0.1613
579,9.650234,-0.0480,-0.2289,-0.0212,-0.2166,3.4113,0.1006,-0.2060,-0.2112,-0.1591,-0.0480,-0.2288,-0.0212,-0.2167,3.4114,0.1006,-0.2061,-0.2111,-0.1590
580,9.677291,-0.0500,-0.2295,-0.0208,-0.2185,3.4105,0.1015,-0.2064,-0.2105,-0.1570,-0.0500,-0.2294,-0.0208,-0.2185,3.4106,0.1014,-0.2065,-0.2105,-0.1571
581,9.686338,-0.0505,-0.2297,-0.0202,-0.2199,3.4102,0.1032,-0.2078,-0.2104,-0.1546,-0.0505,-0.2297,-0.0202,-0.2200,3.4102,0.1032,-0.2079,-0.2104,-0.1546
582,9.718613,-0.0511,-0.2303,-0.0194,-0.2210,3.4102,0.1035,-0.2079,-0.2095,-0.1544,-0.0511,-0.2303,-0.0194,-0.2210,3.4102,0.1035,-0.2079,-0.2095,-0.1545
583,9.721634,-0.0515,-0.2301,-0.0190,-0.2219,3.4099,0.1035,-0.2099,-0.2084,-0.1545,-0.0515,-0.2301,-0.0190,-0.2219,3.4099,0.1034,-0.2100,-0.2085,-0.1546
584,9.739170,-0.0511,-0.2293,-0.0182,-0.2230,3.4107,0.1036,-0.2092,-0.2068,-0.1538,-0.0511,-0.2292,-0.0182,-0.2231,3.4107,0.1036,-0.2092,-0.2068,-0.1538
585,9.760256,-0.0510,-0.2287,-0.0181,-0.2231,3.4106,0.1037,-0.2084,-0.2060,-0.1539,-0.0510,-0.2287,-0.0181,-0.2231,3.4107,0.1037,-0.2084,-0.2059,-0.1540
586,9.769428,-0.0509,-0.2278,-0.0174,-0.2253,3.4113,0.1051,-0.2071,-0.2050,-0.1553,-0.0509,-0.2278,-0.0174,-0.2253,3.4113,0.1050,-0.2071,-0.2050,-0.1554
587,9.805221,-0.0508,-0.2285,-0.0173,-0.2264,3.4098,0.1045,-0.2086,-0.2055,-0.1548,-0.0507,-0.2285,-0.0173,-0.2264,3.4098,0.1045,-0.2086,-0.2056,-0.1547
588,9.808513,-0.0517,-0.2291,-0.0165,-0.2258,3.4083,0.1037,-0.2084,-0.2065,-0.1560,-0.0516,-0.2291,-0.0165,-0.2258,3.4083,0.1036,-0.2083,-0.2065,-0.1560
589,9.828468,-0.0506,-0.2287,-0.0158,-0.2274,3.4069,0.1042,-0.2078,-0.2067,-0.1572,-0.0505,-0.2286,-0.0158,-0.2273,3.4070,0.1042,-0.2077,-0.2066,-0.1572
590,9.831381,-0.0496,-0.2292,-0.0158,-0.2276,3.4063,0.1047,-0.2083,-0.2056,-0.1575,-0.0496,-0.2292,-0.0158,-0.2277,3.4063,0.1047,-0.2084,-0.2056,-0.1576
591,9.858149,-0.0493,-0.2298,-0.0165,-0.2269,3.4054,0.1050,-0.2083,-0.2056,-0.1572,-0.0493,-0.2297,-0.0165,-0.2269,3.4055,0.1049,-0.2083,-0.2056,-0.1572
592,9.917221,-0.0490,-0.2304,-0.0164,-0.2265,3.4060,0.1039,-0.2084,-0.2037,-0.1578,-0.0489,-0.2304,-0.0164,-0.2265,3.4060,0.1039,-0.2083,-0.2038,-0.1579
593,9.920806,-0.0486,-0.2298,-0.0170,-0.2266,3.4070,0.1039,-0.2089,-0.2035,-0.1592,-0.0485,-0.2298,-0.0170,-0.2266,3.4070,0.1038,-0.2089,-0.2035,-0.1592
594,9.926310,-0.0480,-0.2287,-0.0169,-0.2268,3.4082,0.1041,-0.2072,-0.2013,-0.1591,-0.0480,-0.2287,-0.0169,-0.2268,3.4082,0.1041,-0.2073,-0.2014,-0.1592
595,9.952581,-0.0474,-0.2293,-0.0160,-0.2278,3.4074,0.1055,-0.2067,-0.2025,-0.1588,-0.0474,-0.2293,-0.0160,-0.2278,3.4074,0.1055,-0.2066,-0.2025,-0.1589
596,9.956738,-0.0460,-0.2288,-0.0154,-0.2279,3.4074,0.1051,-0.2061,-0.2020,-0.1579,-0.0460,-0.2288,-0.0154,-0.2279,3.4074,0.1051,-0.2061,-0.2020,-0.1579
597,9.959186,-0.0465,-0.2306,-0.0164,-0.2280,3.4065,0.1051,-0.2057,-0.2017,-0.1587,-0.0465,-0.2306,-0.0163,-0.2280,3.4065,0.1052,-0.2058,-0.2017,-0.1587
598,9.986697,-0.0458,-0.2312,-0.0156,-0.2299,3.4065,0.1062,-0.2063,-0.2024,-0.1583,-0.0457,-0.2312,-0.0156,-0.2299,3.4066,0.1062,-0.2062,-0.2023,-0.1583
599,10.004922,-0.0469,-0.2310,-0.0157,-0.2303,3.4055,0.1073,-0.2051,-0.2013,-0.1565,-0.0469,-0.2309,-0.0157,-0.2303,3.4055,0.1073,-0.2052,-0.2013,-0.1565
600,10.022597,-0.0466,-0.2315,-0.0148,-0.2312,3.4045,0.1094,-0.2038,-0.2016,-0.1568,-0.0465,-0.2315,-0.0148,-0.2312,3.4044,0.1095,-0.2037,-0.2017,-0.1567
601,10.025167,-0.0466,-0.2310,-0.0145,-0.2309,3.4042,0.1105,-0.2022,-0.2014,-0.1573,-0.0466,-0.2310,-0.0145,-0.2309,3.4042,0.1105,-0.2022,-0.2014,-0.1573
602,10.059144,-0.0473,-0.2290,-0.0131,-0.2321,3.4044,0.1105,-0.2016,-0.2004,-0.1576,-0.0473,-0.2290,-0.0131,-0.2321,3.4044,0.1105,-0.2016,-0.2005,-0.1576
603,10.062333,-0.0457,-0.2288,-0.0128,-0.2319,3.4041,0.1103,-0.2017,-0.2012,-0.1571,-0.0456,-0.2288,-0.0128,-0.2318,3.4041,0.1103,-0.2017,-0.2012,-0.1571
604,10.068890,-0.0456,-0.2289,-0.0132,-0.2327,3.4043,0.1114,-0.2015,-0.1998,-0.1568,-0.0456,-0.2289,-0.0132,-0.2328,3.4043,0.1113,-0.2016,-0.1998,-0.1569
605,10.129589,-0.0468,-0.2299,-0.0124,-0.2331,3.4043,0.1107,-0.2018,-0.2005,-0.1565,-0.0468,-0.2299,-0.0124,-0.2330,3.4042,0.1107,-0.2018,-0.2006,-0.1566
606,10.142753,-0.0468,-0.2308,-0.0116,-0.2326,3.4038,0.1122,-0.2009,-0.2018,-0.1552,-0.0469,-0.2308,-0.0116,-0.2326,3.4038,0.1122,-0.2009,-0.2018,-0.1552
607,10.145791,-0.0459,-0.2323,-0.0103,-0.2311,3.4020,0.1136,-0.1993,-0.2025,-0.1532,-0.0460,-0.2323,-0.0103,-0.2311,3.4019,0.1137,-0.1993,-0.2025,-0.1531
608,10.158358,-0.0465,-0.2323,-0.0094,-0.2300,3.4008,0.1143,-0.2001,-0.2035,-0.1529,-0.0465,-0.2323,-0.0094,-0.2299,3.4008,0.1143,-0.2000,-0.2035,-0.1529
609,10.161534,-0.0464,-0.2315,-0.0092,-0.2301,3.4008,0.1143,-0.2014,-0.2032,-0.1531,-0.0464,-0.2315,-0.0092,-0.2301,3.4008,0.1144,-0.2013,-0.2033,-0.1531
610,10.173645,-0.0463,-0.2317,-0.0094,-0.2316,3.4006,0.1143,-0.2020,-0.2031,-0.1548,-0.0463,-0.2317,-0.0094,-0.2316,3.4005,0.1144,-0.2020,-0.2033,-0.1548
611,10.192130,-0.0461,-0.2320,-0.0090,-0.2313,3.4010,0.1141,-0.2020,-0.2035,-0.1559,-0.0461,-0.2320,-0.0090,-0.2313,3.4009,0.1142,-0.2019,-0.2036,-0.1558
612,10.202257,-0.0460,-0.2331,-0.0096,-0.2327,3.3999,0.1130,-0.2023,-0.2045,-0.1561,-0.0460,-0.2331,-0.0096,-0.2327,3.4000,0.1129,-0.2023,-0.2045,-0.1563
613,10.217503,-0.0467,-0.2361,-0.0096,-0.2318,3.3986,0.1140,-0.2030,-0.2062,-0.1552,-0.0467,-0.2361,-0.0096,-0.2317,3.3986,0.1140,-0.2029,-0.2062,-0.1553
614,10.265581,-0.0465,-0.2376,-0.0088,-0.2319,3.3967,0.1145,-0.2030,-0.2077,-0.1555,-0.0466,-0.2375,-0.0088,-0.2319,3.3967,0.1145,-0.2030,-0.2077,-0.1556
615,10.268175,-0.0474,-0.2368,-0.0083,-0.2317,3.3965,0.1156,-0.2021,-0.2081,-0.1568,-0.0474,-0.2368,-0.0083,-0.2317,3.3965,0.1157,-0.2021,-0.2080,-0.1567
616,10.292445,-0.0476,-0.2357,-0.0097,-0.2311,3.3976,0.1165,-0.2008,-0.2056,-0.1585,-0.0476,-0.2357,-0.0097,-0.2311,3.3976,0.1165,-0.2007,-0.2057,-0.1585
617,10.295304,-0.0470,-0.2333,-0.0105,-0.2311,3.3987,0.1162,-0.2010,-0.2038,-0.1597,-0.0471,-0.2333,-0.0105,-0.2311,3.3986,0.1162,-0.2010,-0.2038,-0.1597
618,10.339264,-0.0469,-0.2329,-0.0104,-0.2316,3.4001,0.1147,-0.2025,-0.2021,-0.1592,-0.0470,-0.2329,-0.0104,-0.2316,3.4000,0.1147,-0.2026,-0.2022,-0.1591
619,10.342137,-0.0474,-0.2313,-0.0100,-0.2319,3.4012,0.1145,-0.2033,-0.2029,-0.1608,-0.0474,-0.2313,-0.0100,-0.2319,3.4012,0.1145,-0.2032,-0.2029,-0.1608
620,10.345871,-0.0475,-0.2321,-0.0098,-0.2320,3.4018,0.1140,-0.2051,-0.2044,-0.1600,-0.0475,-0.2320,-0.0098,-0.2320,3.4018,0.1140,-0.2052,-0.2044,-0.1601
